transacao_id;data_hora;cliente_id;categoria;valor_venda;estado;status;detalhes_acesso
1823;2026-01-09 13:30:00;C083;Moda;210.56;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1824;2026-01-09 13:45:00;C017;Casa;530.0;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1825;2026-01-09 14:00:00;C085;Livros;55.0;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1826;2026-01-09 14:15:00;C078;Livros;410.77;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1827;2026-01-09 14:30:00;C073;Livros;53.33;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1828;2026-01-09 14:45:00;C001;Moda;415.23;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1829;2026-01-09 15:00:00;C051;Livros;100.66;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1830;2026-01-09 15:15:00;C045;Eletrônicos;544.08;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1831;2026-01-09 15:30:00;C077;Moda;740.79;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1832;2026-01-09 15:45:00;C004;Eletrônicos;60.28;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1833;2026-01-09 16:00:00;C062;Moda;175.29;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1834;2026-01-09 16:15:00;C065;Moda;1010.66;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1835;2026-01-09 16:30:00;C032;Moda;185.13;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1836;2026-01-09 16:45:00;C034;Casa;517.94;RJ;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1837;2026-01-09 17:00:00;C092;Moda;242.13;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1838;2026-01-09 17:15:00;C095;Moda;137.63;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1839;2026-01-09 17:30:00;C072;Eletrônicos;104.14;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1840;2026-01-09 17:45:00;C039;Moda;76.8;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1841;2026-01-09 18:00:00;C026;Eletrônicos;378.66;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1842;2026-01-09 18:15:00;C034;Eletrônicos;142.16;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1843;2026-01-09 18:30:00;C054;Casa;198.99;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1844;2026-01-09 18:45:00;C003;Casa;189.48;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1845;2026-01-09 19:00:00;C050;Casa;235.26;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1846;2026-01-09 19:15:00;C012;Moda;521.69;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1847;2026-01-09 19:30:00;C065;Moda;1007.42;RS;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1848;2026-01-09 19:45:00;C054;Livros;150.89;MG;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1849;2026-01-09 20:00:00;C005;Moda;459.37;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1850;2026-01-09 20:15:00;C094;Moda;381.54;PR;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1851;2026-01-09 20:30:00;C094;Eletrônicos;233.05;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1852;2026-01-09 20:45:00;C057;Moda;801.16;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1853;2026-01-09 21:00:00;C017;Moda;75.93;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1854;2026-01-09 21:15:00;C047;Moda;48.93;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1855;2026-01-09 21:30:00;C023;Casa;500.97;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1856;2026-01-09 21:45:00;C079;Moda;164.58;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1857;2026-01-09 22:00:00;C085;Casa;489.28;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1858;2026-01-09 22:15:00;C014;Livros;578.94;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1859;2026-01-09 22:30:00;C066;Livros;36.12;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1860;2026-01-09 22:45:00;C075;Casa;557.39;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1861;2026-01-09 23:00:00;C051;Esportes;168.7;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1862;2026-01-09 23:15:00;C038;Eletrônicos;198.56;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1863;2026-01-09 23:30:00;C064;Eletrônicos;266.27;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1864;2026-01-09 23:45:00;C098;Eletrônicos;672.22;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1865;2026-01-10 00:00:00;C038;Casa;24.83;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1866;2026-01-10 00:15:00;C050;Livros;181.97;MG;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1867;2026-01-10 00:30:00;C098;Eletrônicos;310.97;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1868;2026-01-10 00:45:00;C082;Esportes;340.67;PE;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1869;2026-01-10 01:00:00;C030;Eletrônicos;314.85;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1870;2026-01-10 01:15:00;C079;Esportes;56.09;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1871;2026-01-10 01:30:00;C091;Moda;108.95;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1872;2026-01-10 01:45:00;C051;Eletrônicos;131.07;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1873;2026-01-10 02:00:00;C063;Moda;427.97;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1874;2026-01-10 02:15:00;C098;Moda;101.7;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1875;2026-01-10 02:30:00;C052;Moda;79.15;SP;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1876;2026-01-10 02:45:00;C038;Moda;809.26;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1877;2026-01-10 03:00:00;C097;Livros;22.23;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1878;2026-01-10 03:15:00;C088;Moda;1552.21;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1879;2026-01-10 03:30:00;C079;Moda;302.39;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1880;2026-01-10 03:45:00;C030;Casa;460.75;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1881;2026-01-10 04:00:00;C051;Casa;107.25;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1882;2026-01-10 04:15:00;C081;Moda;23.6;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1883;2026-01-10 04:30:00;C005;Moda;354.73;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1884;2026-01-10 04:45:00;C029;Eletrônicos;469.16;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1885;2026-01-10 05:00:00;C004;Eletrônicos;357.23;BA;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1886;2026-01-10 05:15:00;C010;Casa;58.54;RJ;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1887;2026-01-10 05:30:00;C056;Eletrônicos;370.03;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1888;2026-01-10 05:45:00;C017;Moda;386.25;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1889;2026-01-10 06:00:00;C074;Casa;288.63;RS;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1890;2026-01-10 06:15:00;C017;Eletrônicos;383.23;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1891;2026-01-10 06:30:00;C084;Casa;487.57;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1892;2026-01-10 06:45:00;C088;Moda;257.72;PE;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1893;2026-01-10 07:00:00;C069;Esportes;43.19;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1894;2026-01-10 07:15:00;C034;Moda;187.18;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1895;2026-01-10 07:30:00;C006;Livros;40.21;RJ;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1896;2026-01-10 07:45:00;C053;Casa;150.87;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1897;2026-01-10 08:00:00;C066;Eletrônicos;150.69;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1898;2026-01-10 08:15:00;C077;Casa;37.07;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1899;2026-01-10 08:30:00;C043;Esportes;127.24;RJ;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1900;2026-01-10 08:45:00;C075;Casa;49.41;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1901;2026-01-10 09:00:00;C023;Livros;432.87;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1902;2026-01-10 09:15:00;C055;Livros;757.63;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1903;2026-01-10 09:30:00;C080;Eletrônicos;38.77;BA;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1904;2026-01-10 09:45:00;C095;Eletrônicos;795.91;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1905;2026-01-10 10:00:00;C075;Casa;204.84;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1906;2026-01-10 10:15:00;C016;Moda;109.01;MG;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1907;2026-01-10 10:30:00;C008;Livros;39.99;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1908;2026-01-10 10:45:00;C004;Esportes;193.6;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1909;2026-01-10 11:00:00;C004;Moda;415.6;RS;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1910;2026-01-10 11:15:00;C056;Eletrônicos;326.97;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1911;2026-01-10 11:30:00;C025;Livros;32.88;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1912;2026-01-10 11:45:00;C067;Moda;38.92;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1913;2026-01-10 12:00:00;C096;Livros;148.91;MG;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1914;2026-01-10 12:15:00;C067;Moda;107.49;BA;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1915;2026-01-10 12:30:00;C027;Casa;;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1916;2026-01-10 12:45:00;C093;Eletrônicos;102.48;RJ;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1917;2026-01-10 13:00:00;C032;Casa;426.75;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1918;2026-01-10 13:15:00;C050;Moda;682.07;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1919;2026-01-10 13:30:00;C061;Casa;149.84;BA;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1920;2026-01-10 13:45:00;C051;Eletrônicos;;BA;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1921;2026-01-10 14:00:00;C019;Casa;116.97;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1922;2026-01-10 14:15:00;C021;Livros;181.77;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1923;2026-01-10 14:30:00;C005;Eletrônicos;;PR;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1924;2026-01-10 14:45:00;C082;Eletrônicos;275.74;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1925;2026-01-10 15:00:00;C092;Eletrônicos;985.58;RJ;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1926;2026-01-10 15:15:00;C042;Casa;251.27;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1927;2026-01-10 15:30:00;C061;Casa;130.72;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1928;2026-01-10 15:45:00;C022;Moda;280.9;RJ;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1929;2026-01-10 16:00:00;C021;Eletrônicos;52.79;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1930;2026-01-10 16:15:00;C070;Moda;;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1931;2026-01-10 16:30:00;C001;Casa;194.83;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1932;2026-01-10 16:45:00;C005;Moda;169.16;PE;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1933;2026-01-10 17:00:00;C012;Esportes;240.39;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1934;2026-01-10 17:15:00;C090;Eletrônicos;265.06;MG;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1935;2026-01-10 17:30:00;C046;Casa;38.62;MG;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1936;2026-01-10 17:45:00;C034;Moda;306.91;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1937;2026-01-10 18:00:00;C049;Moda;89.25;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1938;2026-01-10 18:15:00;C078;Casa;332.9;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1939;2026-01-10 18:30:00;C090;Casa;452.25;RS;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1940;2026-01-10 18:45:00;C045;Esportes;427.36;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1941;2026-01-10 19:00:00;C027;Eletrônicos;221.02;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1942;2026-01-10 19:15:00;C073;Eletrônicos;203.58;MG;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1943;2026-01-10 19:30:00;C026;Casa;58.54;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1944;2026-01-10 19:45:00;C047;Casa;393.3;PE;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1945;2026-01-10 20:00:00;C086;Moda;99.16;SP;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1946;2026-01-10 20:15:00;C056;Eletrônicos;191.64;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1947;2026-01-10 20:30:00;C094;Eletrônicos;103.61;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1948;2026-01-10 20:45:00;C063;Livros;55.92;PE;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1949;2026-01-10 21:00:00;C048;Eletrônicos;268.26;RJ;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1950;2026-01-10 21:15:00;C061;Moda;33.97;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1951;2026-01-10 21:30:00;C081;Eletrônicos;365.22;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1952;2026-01-10 21:45:00;C026;Moda;115.53;PR;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1953;2026-01-10 22:00:00;C036;Eletrônicos;20.03;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1954;2026-01-10 22:15:00;C001;Moda;198.91;BA;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1955;2026-01-10 22:30:00;C008;Eletrônicos;32.0;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1956;2026-01-10 22:45:00;C099;Livros;100.8;PR;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1957;2026-01-10 23:00:00;C052;Eletrônicos;326.88;RS;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1958;2026-01-10 23:15:00;C079;Moda;36.19;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1959;2026-01-10 23:30:00;C047;Livros;477.11;RJ;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1960;2026-01-10 23:45:00;C056;Casa;20.96;SP;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1961;2026-01-11 00:00:00;C086;Moda;90.86;RJ;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1962;2026-01-11 00:15:00;C014;Moda;357.64;RJ;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1963;2026-01-11 00:30:00;C090;Moda;115.05;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1964;2026-01-11 00:45:00;C028;Casa;46.87;SP;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1965;2026-01-11 01:00:00;C087;Esportes;131.66;SP;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1966;2026-01-11 01:15:00;C078;Casa;98.81;PR;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1967;2026-01-11 01:30:00;C088;Casa;482.42;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1968;2026-01-11 01:45:00;C002;Casa;113.98;SP;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1969;2026-01-11 02:00:00;C026;Moda;408.89;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1970;2026-01-11 02:15:00;C014;Eletrônicos;576.11;MG;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1971;2026-01-11 02:30:00;C059;Casa;162.21;PR;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1972;2026-01-11 02:45:00;C056;Esportes;621.83;MG;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1973;2026-01-11 03:00:00;C007;Eletrônicos;138.43;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1974;2026-01-11 03:15:00;C003;Casa;851.6;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1975;2026-01-11 03:30:00;C023;Eletrônicos;;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1976;2026-01-11 03:45:00;C018;Moda;310.4;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1977;2026-01-11 04:00:00;C038;Eletrônicos;190.21;PR;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1978;2026-01-11 04:15:00;C099;Moda;142.61;RJ;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1979;2026-01-11 04:30:00;C015;Livros;270.4;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1980;2026-01-11 04:45:00;C064;Moda;324.23;SP;Pendente;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1981;2026-01-11 05:00:00;C089;Casa;21.09;RS;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1982;2026-01-11 05:15:00;C028;Livros;65.67;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1983;2026-01-11 05:30:00;C074;Esportes;332.11;MG;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1984;2026-01-11 05:45:00;C039;Eletrônicos;294.44;BA;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1985;2026-01-11 06:00:00;C057;Moda;865.7;SP;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1986;2026-01-11 06:15:00;C017;Eletrônicos;377.86;PE;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1987;2026-01-11 06:30:00;C086;Esportes;772.83;BA;Cancelado;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1988;2026-01-11 06:45:00;C090;Esportes;323.12;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1989;2026-01-11 07:00:00;C044;Moda;108.47;PR;Pendente;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1990;2026-01-11 07:15:00;C025;Livros;47.83;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1991;2026-01-11 07:30:00;C017;Moda;400.61;PR;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1992;2026-01-11 07:45:00;C013;Casa;278.31;PE;Concluído;"{""sistema"": ""Android"", ""versao_app"": ""2.1""}"
1993;2026-01-11 08:00:00;C084;Eletrônicos;32.35;PR;Pendente;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1994;2026-01-11 08:15:00;C025;Livros;131.59;BA;Cancelado;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1995;2026-01-11 08:30:00;C068;Eletrônicos;805.48;RS;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1996;2026-01-11 08:45:00;C010;Livros;193.49;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1997;2026-01-11 09:00:00;C067;Livros;161.73;PE;Cancelado;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
1998;2026-01-11 09:15:00;C018;Casa;172.98;PR;Concluído;"{""sistema"": ""Web"", ""versao_app"": ""N/A""}"
1999;2026-01-11 09:30:00;C100;Eletrônicos;78.58;SP;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
2000;2026-01-11 09:45:00;C086;Moda;135.0;PE;Concluído;"{""sistema"": ""iOS"", ""versao_app"": ""2.2""}"
